Kpx,Kpa,Kda,MaxAngle, Overshoot, J
8.790293,0.368465,0.000003,8.121196,4.877349,39.257516
11.621058,4.424527,0.504130,6.978263,25.191110,49.699972
60.315556,76.529685,0.612130,22.104901,18.432313,73.020335
8.972586,0.341217,0.000556,7.976934,3.156961,39.125808
8.871777,0.286399,0.002957,7.070807,0.209268,42.031394
9.019932,0.337542,0.000294,8.034271,2.985860,39.103360
8.922411,0.339837,0.000564,7.922671,2.990993,39.235029
8.990770,0.339521,0.000489,7.991260,3.069468,39.120348
8.875453,0.341940,0.000244,7.951938,3.087180,39.289674
34.586496,0.000000,0.211208,4.615719,0.000000,3166.676713
8.987805,0.340043,0.000418,8.004655,3.105688,39.118596
8.879899,0.339920,0.000499,7.897916,2.942813,39.311252
8.977547,0.345535,0.000406,8.038309,3.474913,39.065551
8.915035,0.314981,0.000299,7.750046,1.465814,39.986154
10.406597,34.936945,1.048947,8.476789,30.597273,62.780885
8.993465,0.340878,0.000409,8.017309,3.172104,39.096844
9.574460,0.328830,0.000041,8.476971,3.144895,38.326506
9.016327,0.337084,0.000876,7.929070,2.914250,39.109830
8.635357,0.345010,0.000293,7.760642,2.952427,39.682328
81.964689,26.401626,1.509865,22.104901,16.370691,72.504978
9.036007,0.340572,0.000595,8.019693,3.199710,39.025922
8.979843,0.339896,0.000412,7.997835,3.084668,39.134729
8.880357,0.341897,0.000423,7.925531,3.080347,39.279097
9.369902,0.732993,0.615970,2.817893,0.000000,234.369203
8.955283,0.340114,0.000540,7.956692,3.056961,39.172585
8.626708,0.356226,0.000000,7.888952,3.721847,39.555355
8.989663,0.340032,0.000600,7.975290,3.096376,39.112995
8.459563,0.342986,0.000155,7.611081,2.579479,40.090796
9.197926,0.292197,0.000262,7.752472,0.639965,40.551207
16.336413,30.288218,0.096470,14.009564,22.811222,62.629114
46.995471,1.136595,0.741087,9.151893,0.000000,55.950570
8.948965,0.371706,0.000026,8.272253,5.389840,39.057215
9.003803,0.339610,0.000497,8.001675,3.093519,39.096259
7.568341,73.589823,0.257324,8.476789,47.375682,81.564316
8.753667,0.341948,0.000317,7.834904,2.914624,39.511373
8.881335,0.342150,0.000664,7.887494,3.084369,39.270195
8.773821,0.369915,0.000201,8.084466,4.945404,39.280513
8.906426,0.333445,0.000421,7.885074,2.555720,39.389960
8.329081,0.455131,0.000515,8.115872,10.590138,41.171243
8.942784,0.342345,0.000378,7.990043,3.203533,39.163894
7.662873,0.411123,0.000688,7.317851,5.853768,41.129317
8.445613,0.305121,0.000255,7.264677,0.608182,41.861967
8.402754,0.344760,0.000132,7.577435,2.614307,40.172705
8.939095,0.339698,0.000458,7.953704,3.010890,39.208944
7.941836,0.338440,0.000568,7.064652,1.626120,41.498404
8.882160,0.340657,0.000061,7.979336,3.021147,39.300699
8.986286,0.325557,0.000411,7.889755,2.153846,39.435196
9.026914,0.340654,0.000428,8.041017,3.202851,39.042608
8.831720,0.343934,0.000516,7.882901,3.144554,39.333670
8.897754,0.333526,0.000287,7.899925,2.557449,39.407589
60.659241,2.103262,0.426175,20.783983,7.744105,48.634116
8.985681,0.340091,0.000441,7.999350,3.104618,39.121235
8.747309,0.328993,0.000381,7.718396,2.077139,39.840807
32.223759,53.526060,0.000000,21.978005,23.369305,72.818484
8.877160,0.331859,0.000616,7.815680,2.402461,39.482154
10.427621,26.320656,0.982036,7.566816,32.789126,61.014331
11.567310,76.695329,0.081565,11.829671,31.562852,72.191632
0.000000,57.143645,0.479200,1.639379,0.000000,3642.621910
10.361126,5.019704,0.582815,6.113360,22.927627,51.115136
8.968191,0.339547,0.000562,7.959804,3.034823,39.158482
25.201324,0.000000,1.077694,3.872578,0.000000,3184.104249
8.368866,0.314146,0.000572,7.241482,0.897598,41.486547
9.245344,0.277148,0.001522,7.455176,0.177214,41.677957
2.516942,77.219320,0.302652,3.872578,15.198874,109.303928
0.000000,0.782313,0.958270,0.826119,0.000000,3627.843217
9.029147,0.339164,0.000620,7.998994,3.090838,39.057460
66.723287,0.000000,0.557431,4.986197,0.000000,3202.497710
8.983002,0.333801,0.000384,7.958749,2.682236,39.238066
9.005881,0.333577,0.000546,7.949087,2.687903,39.198366
8.920882,0.301202,0.000459,7.595945,0.797927,40.705045
8.570463,0.374033,0.000791,7.845841,4.867947,39.571313
18.250792,13.809330,0.616305,12.158882,24.840738,56.833891
10.517361,30.348320,1.769973,7.497236,27.236204,54.390969
8.974346,0.341998,0.000559,7.983760,3.213508,39.111851
9.364724,0.254256,0.002441,7.154420,0.006264,44.131838
9.024286,0.332819,0.000541,7.959516,2.662194,39.179953
9.069714,0.339076,0.000636,8.029971,3.140473,38.989174
8.991042,0.339517,0.000488,7.991549,3.069601,39.119943
8.940104,0.340687,0.000679,7.924488,3.066404,39.188535
46.565483,21.834900,0.196678,22.104901,18.284456,70.450606
8.981396,0.339721,0.000435,7.993887,3.073345,39.134366
8.971095,0.337161,0.000603,7.937369,2.875724,39.192856
8.924641,0.340283,0.000357,7.962749,3.036619,39.226600
9.070979,0.344855,0.000343,8.124806,3.567426,38.922291
80.572122,40.042170,0.191820,22.104901,17.063420,77.928298
8.935299,0.337047,0.000397,7.940884,2.832799,39.262675
9.183084,0.327363,0.000807,8.003935,2.490890,39.002756
9.041461,0.337394,0.000769,7.970724,2.976461,39.061723
8.940782,0.342119,0.000099,8.034270,3.202050,39.174651
77.875209,42.313877,1.241824,22.104901,18.079167,77.727518
8.990639,0.336893,0.000795,7.919583,2.872257,39.160051
9.031754,0.339249,0.000618,8.002108,3.100442,39.051695
8.928851,0.338222,0.000753,7.884433,2.880791,39.248709
3.020457,0.427301,0.319713,1.820952,0.000000,499.880617
9.048923,0.339121,0.000530,8.030816,3.121137,39.025421
8.841796,0.336691,0.000443,7.851043,2.680501,39.443895
8.990128,0.340028,0.000601,7.975438,3.096705,39.112227
8.936457,0.338619,0.000484,7.939096,2.933532,39.231344
8.987477,0.294560,0.000416,7.585750,0.582257,40.973974
36.436708,25.897349,1.540674,20.371618,18.309012,58.108328
10.865043,0.299890,0.860537,2.817893,0.000000,2109.887330
8.582988,0.362555,0.000479,7.827466,4.070709,39.575271
8.999300,0.339375,0.000620,7.975213,3.063385,39.105930
7.579278,0.000000,0.689945,2.817893,0.000000,3209.712702
9.075741,0.335045,0.000135,8.089627,2.901828,39.049635
8.872436,0.339483,0.000483,7.891039,2.904603,39.332745
8.867428,0.370175,0.000607,8.096787,5.098014,39.148560
8.912561,0.340066,0.000337,7.954243,3.006531,39.251932
8.714892,0.337204,0.000717,7.701608,2.525807,39.677706
8.976408,0.341864,0.000683,7.963434,3.199467,39.108368
8.108318,0.319862,0.000713,7.049594,0.905731,41.936090
8.183004,0.400776,0.000280,7.751245,6.165722,40.277212
8.618365,0.344162,0.000329,7.733403,2.869914,39.730364
9.056703,0.339522,0.000978,7.964273,3.132024,39.000126
8.131519,0.339171,0.000577,7.232909,1.895483,40.958169
9.016438,0.340857,0.000279,8.059086,3.211339,39.059823
8.988865,0.330032,0.000132,7.974439,2.458438,39.317173
8.926172,0.340516,0.000511,7.939825,3.045319,39.218068
8.869784,0.344709,0.000578,7.911870,3.249795,39.255044
9.031122,0.335761,0.000382,8.015145,2.875502,39.112829
0.000000,7.536503,0.451777,0.928247,0.000000,3638.193997
8.987811,0.339977,0.000479,7.993749,3.097338,39.118695
8.847439,0.381877,0.000613,8.157399,5.957831,39.246583
9.520152,42.760227,0.109146,9.617189,40.819646,78.961385
9.090748,0.338043,0.000632,8.040733,3.098447,38.968497
11.487613,8.876208,0.545793,7.968600,28.975235,57.929040
10.003017,32.519026,0.991866,7.566816,38.409485,69.436383
38.237061,64.195311,0.420520,22.104901,19.156244,69.139155
10.681614,0.217913,0.572581,2.817893,0.000000,1192.454999
8.971312,0.339274,0.000611,7.952080,3.017412,39.156645
64.280642,4.228559,1.123823,18.233704,3.134048,45.281842
8.613659,0.363360,0.000049,7.925921,4.205047,39.528533
9.423813,0.332966,0.000889,8.233431,3.181708,38.494929
17.972438,18.137343,0.000000,15.729210,26.202563,68.277792
35.570404,13.980619,0.216452,22.104901,19.062374,67.848367
9.038428,0.338946,0.000641,8.001587,3.087428,39.044442
28.601973,9.773155,0.631286,15.289362,16.150028,53.071147
9.027727,0.334857,0.001102,7.884049,2.767627,39.126926
9.018451,0.341040,0.000534,8.018524,3.211159,39.050136
8.957767,0.336472,0.000568,7.926797,2.814475,39.230131
8.989610,0.351547,0.000978,8.002555,3.889175,38.989096
22.664278,0.000000,0.158982,3.872578,0.000000,3116.932148
34.222532,49.271095,0.000000,22.104901,17.660835,70.486083
9.095771,0.338533,0.000623,8.050294,3.140034,38.953019
9.081969,0.338472,0.002214,7.778240,3.017805,38.962686
9.024722,0.332346,0.000566,7.952030,2.630152,39.188723
9.006478,0.336538,0.000614,7.960852,2.880593,39.140176
8.991652,0.339463,0.000578,7.976387,3.061194,39.118473
8.965660,0.340205,0.000721,7.935687,3.066951,39.150528
11.662207,18.367092,0.118441,10.742832,30.156465,67.693994
8.991354,0.340026,0.000852,7.933944,3.082809,39.106691
9.054352,0.337017,0.000617,8.004579,2.977829,39.047346
9.067978,0.338670,0.000559,8.038552,3.114660,38.999068
9.089860,0.334708,0.000402,8.053274,2.881644,39.027114
0.000000,0.439167,0.441255,0.642479,0.000000,3592.008936
8.974468,0.337311,0.000983,7.877702,2.867388,39.179442
10.419517,0.268380,0.000270,8.418867,0.452864,39.198275
9.043975,0.337425,0.000758,7.974899,2.982784,39.056964
8.914901,0.342443,0.000000,8.031295,3.193244,39.216424
0.000000,16.606871,1.428683,0.625334,0.000000,3629.100039
9.039822,0.339246,0.000788,7.980040,3.100998,39.035562
8.976421,0.339932,0.000542,7.973121,3.074328,39.138348
9.004486,0.335995,0.000836,7.917740,2.828600,39.150828
7.043872,1.507391,0.481268,3.212591,0.000000,85.876563
9.018459,0.340783,0.000625,8.001051,3.187597,39.052360
8.939384,0.336434,0.000560,7.912307,2.787932,39.264714
9.029746,0.338794,0.000622,7.996318,3.065909,39.061976
8.985589,0.340142,0.000521,7.986003,3.103074,39.119512
9.039414,0.342426,0.000757,8.008608,3.323984,38.993763
17.698211,26.856432,0.000000,14.986921,21.988547,64.701014
83.961857,0.240177,0.855109,6.130599,0.000000,356.090676
8.608371,0.353726,0.000072,7.842359,3.514467,39.611005
9.038139,0.339436,0.000858,7.968281,3.107530,39.034713
3.010270,25.589212,0.000000,4.734572,15.011786,86.912360
8.877689,0.335019,0.000490,7.861078,2.616197,39.409935
9.064150,0.338884,0.000864,7.985050,3.105287,38.998230
8.935200,0.343695,0.000534,7.966773,3.276795,39.156449
9.028190,0.340125,0.000843,7.967529,3.142242,39.041932
9.011985,0.327822,0.000448,7.925066,2.326141,39.319736
8.992407,0.340240,0.000776,7.949310,3.103892,39.102732
8.691830,0.468844,0.000677,8.432320,12.447654,41.362194
9.264210,0.336309,0.000426,8.209831,3.229724,38.708732
8.817891,0.344071,0.000390,7.893086,3.141750,39.358073
9.068464,0.339504,0.001030,7.965281,3.144108,38.979722
9.186838,0.339282,0.000685,8.122671,3.315346,38.791950
8.892232,0.339711,0.000469,7.911962,2.947467,39.292801
9.027948,0.341066,0.000190,8.085893,3.247739,39.038904
8.996859,0.339473,0.000619,7.973956,3.066734,39.108684
8.973568,0.348517,0.000595,8.028661,3.669148,39.039707
9.035855,0.336742,0.000756,7.963304,2.924931,39.082593
90.648343,0.000000,1.247005,6.130599,0.000000,3310.445359
8.988024,0.339965,0.000483,7.993189,3.096610,39.118441
8.920072,0.383967,0.000540,8.244611,6.258583,39.182798
27.151533,20.302143,1.580016,15.723854,13.351798,48.366354
9.054275,0.336089,0.000614,7.997957,2.914315,39.063040
17.030165,49.340226,0.934587,13.002718,29.677653,63.962988
10.790584,50.661178,0.384296,9.617189,41.326364,76.821116
13.030415,0.000000,0.589869,3.012317,0.000000,3044.638531
87.031109,0.415043,0.688700,7.002441,0.000000,90.918028
8.973087,0.339373,0.000372,7.994978,3.041394,39.155216
0.000000,35.372570,0.653468,1.290740,0.000000,3591.184945
9.250861,0.338212,0.000565,8.189442,3.337295,38.704266
8.924379,0.270560,0.001602,7.118072,0.023552,43.569569
19.426513,16.824528,1.117488,12.115821,19.348084,49.709151
21.159751,19.416083,0.146856,16.785560,27.461082,66.253378
9.029157,0.339042,0.000606,8.000477,3.083263,39.059481
66.174987,14.215921,0.000000,22.104901,17.008501,76.527399
9.032908,0.336385,0.000478,8.005114,2.913760,39.097486
9.025041,0.340321,0.000715,7.987902,3.159264,39.046316
9.008087,0.342113,0.000953,7.947446,3.245255,39.047347
8.980372,0.361352,0.000962,8.069246,4.599430,38.975197
5.899285,4.798674,1.216961,2.999278,0.000000,81.433752
79.962580,33.945734,1.958892,22.104901,16.347306,70.730339
9.045804,0.341115,0.000671,8.019018,3.246735,39.001039
8.835327,0.306946,0.001790,7.393437,0.919256,40.567064
9.055363,0.340669,0.000584,8.038706,3.234528,38.992155
9.055505,0.340655,0.000663,8.025281,3.228883,38.990939
9.053421,0.339492,0.000995,7.958467,3.124349,39.005878
8.993156,0.340019,0.000863,7.933626,3.084260,39.103529
44.153987,8.287830,0.124837,22.104901,18.680700,68.456538
9.053119,0.339349,0.000921,7.969556,3.118573,39.009471
8.940828,0.339022,0.000613,7.923934,2.958472,39.214962
8.915804,0.340689,0.000616,7.914422,3.036177,39.232354
9.053964,0.309151,0.001081,7.696153,1.252375,39.900074
100.000000,30.892514,1.818657,22.104901,15.551492,73.830781
9.021871,0.337248,0.000812,7.945920,2.936852,39.098035
9.622109,0.316804,0.000396,8.344210,2.352984,38.470657
9.076257,0.339694,0.000909,7.993843,3.175785,38.965600
9.092366,0.343734,0.000007,8.193349,3.539744,38.904994
100.000000,79.475763,0.210785,22.104901,17.150961,85.676304
9.044740,0.339482,0.000788,7.986090,3.124303,39.023700
8.996652,0.339543,0.000598,7.977933,3.072562,39.108265
9.044815,0.337277,0.000857,7.957820,2.967694,39.056617
8.663307,2.881209,0.329377,5.348799,33.797604,59.477734
8.939384,0.342846,0.000747,7.928204,3.210751,39.157505
9.050715,0.338140,0.000684,7.998626,3.046171,39.034942
9.043411,0.339037,0.000903,7.962063,3.084441,39.030926
9.048860,0.339192,0.000541,8.029432,3.125293,39.024330
9.197248,0.284167,0.000119,7.673774,0.368827,41.186479
32.561444,37.460299,1.358133,20.320214,19.601866,60.679469
69.809625,1.079154,0.524895,13.091228,0.402111,50.018689
8.780933,0.364654,0.000418,8.018769,4.554069,39.263970
9.042023,0.339442,0.000882,7.967584,3.111948,39.027649
5.119565,80.393752,0.633875,6.130599,32.275835,76.757378
9.010899,0.338534,0.001032,7.909184,2.996185,39.093420
9.083322,0.338824,0.000903,7.994339,3.125541,38.966008
8.985474,0.337611,0.000981,7.889541,2.902011,39.154423
9.059778,0.339190,0.000898,7.977914,3.118255,39.000730
9.054066,0.334058,0.000874,7.938119,2.762830,39.097050
9.081937,0.339101,0.000801,8.012470,3.149138,38.965781
8.550323,0.284245,0.000798,7.068544,0.112014,43.381383
7.752857,0.390847,0.000915,7.236196,4.590023,40.917994
8.888175,0.342133,0.001017,7.839028,3.071388,39.253654
9.069640,0.339502,0.001035,7.965382,3.145310,38.977682
8.916231,0.339240,0.000857,7.863694,2.925257,39.252461
8.922608,0.340206,0.000763,7.892033,3.004095,39.226029
9.026382,0.334796,0.000833,7.927532,2.778064,39.133598
9.004227,0.339060,0.000789,7.948403,3.038177,39.099927
9.005649,0.344914,0.000940,7.971632,3.438749,39.017952
9.029748,0.337533,0.000822,7.953037,2.966485,39.079272
0.000000,2.372516,0.749258,0.666737,0.000000,3621.846100
9.089946,0.339894,0.001255,7.947839,3.187392,38.936116
8.792593,0.344394,0.000555,7.848358,3.117973,39.396346
62.545860,79.953919,0.005389,22.104901,18.223250,77.848534
9.007535,0.338132,0.000640,7.969470,2.987951,39.110869
7.399848,30.234309,0.305884,7.286218,50.608219,85.779232
10.559434,33.897779,0.665287,8.476789,29.804571,64.411228
54.907384,100.000000,0.000000,22.104901,16.804139,73.926011
0.000000,6.298916,0.932963,0.769127,0.000000,3614.509273
9.009577,0.339161,0.000560,7.992524,3.066738,39.092150
77.075076,1.086072,1.176563,9.782361,0.897493,66.099204
8.610399,0.369241,0.000325,7.923726,4.611909,39.513905
8.965667,0.315717,0.001292,7.650273,1.506776,39.813003
15.799852,99.937369,0.000000,14.009564,22.253321,70.123487
23.823286,0.000000,0.698951,3.872578,0.000000,3003.235606
9.072124,0.339403,0.000665,8.029546,3.164814,38.980015
0.436365,15.010782,0.518419,1.421220,5.657593,209.858349
9.069492,0.340940,0.000742,8.025756,3.263639,38.962647
9.061582,0.340023,0.000933,7.979770,3.176579,38.985445
9.097037,0.340090,0.001057,7.989115,3.223375,38.923490
8.658627,0.354863,0.000716,7.796922,3.632976,39.502233
26.239021,11.512796,0.645891,15.162828,18.154973,55.170691
13.291315,54.050529,0.856213,10.742832,29.594996,65.155633
9.040399,0.340842,0.000613,8.022385,3.223602,39.014603
8.927201,0.308550,0.000710,7.639836,1.128035,40.250391
9.069700,0.339729,0.000581,8.044439,3.189322,38.980841
9.065632,0.336472,0.000676,7.999854,2.952203,39.035829
9.085473,0.339783,0.001092,7.971226,3.183514,38.946321
9.025180,0.339701,0.000922,7.948454,3.103717,39.052174
11.617770,5.578711,0.210726,8.453930,31.896592,62.257502
9.104276,0.339309,0.001066,7.987973,3.178367,38.921651
9.144472,0.337083,0.001028,8.011455,3.081580,38.886453
9.140441,0.340049,0.001043,8.026773,3.282041,38.853693
9.126877,0.341150,0.000177,8.173807,3.394781,38.874705
0.000000,28.828228,0.000000,2.758749,0.000000,3416.631204
9.047164,0.340765,0.000874,7.983086,3.211622,39.000480
9.899876,0.350204,0.000865,8.747294,5.195881,37.835686
9.101914,0.340282,0.001449,7.928882,3.219118,38.910147
8.726434,0.343065,0.000324,7.818317,2.950460,39.542770
0.000000,68.841990,0.151770,2.135569,0.000000,3576.609390
9.059092,0.338651,0.000789,7.991789,3.086688,39.011360
9.067438,0.340076,0.001232,7.935541,3.169940,38.971152
9.075133,0.339263,0.000868,7.996560,3.146742,38.974071
4.130399,1.348177,0.460532,2.359772,0.000000,132.622498
9.011386,0.338268,0.000928,7.925116,2.984925,39.098171
9.078253,0.339381,0.000921,7.991149,3.155994,38.966400
9.058848,0.338883,0.000958,7.964650,3.091971,39.006048
9.011322,0.339366,0.000607,7.987489,3.080437,39.085378
9.184045,0.288961,0.000121,7.721029,0.514069,40.834306
10.521112,19.083678,0.852977,7.566816,35.146365,63.366586
50.010258,1.194069,0.621377,11.187995,0.000000,49.037673
8.923118,0.365982,0.000868,8.070802,4.858741,39.059280
9.054323,0.339747,0.000891,7.978784,3.149796,39.002189
7.039148,0.052001,0.198086,2.723458,0.000000,1262.884758
9.050111,0.339355,0.001056,7.944327,3.106441,39.012728
9.087156,0.338812,0.000910,7.996194,3.129592,38.959581
9.067461,0.339505,0.001283,7.922917,3.127064,38.978378
9.066096,0.339003,0.000909,7.979975,3.113420,38.992534
9.061827,0.340238,0.001085,7.955839,3.182457,38.979983
9.026941,0.340011,0.001249,7.899892,3.107468,39.040278
8.394378,0.397741,0.000842,7.828201,6.313845,39.959613
9.251102,0.365325,0.000733,8.356891,5.363007,38.641463
8.977263,0.339433,0.001031,7.887652,3.010981,39.138158
9.069875,0.339502,0.001037,7.965402,3.145550,38.977274
8.954694,0.339792,0.000927,7.888665,3.010339,39.173568
8.931585,0.340121,0.001003,7.859521,2.996093,39.208349
9.087698,0.339792,0.001309,7.936647,3.173792,38.940763
9.023162,0.339325,0.001468,7.857794,3.041255,39.054353
9.083781,0.339198,0.000976,7.985178,3.147621,38.958871
9.114291,0.340478,0.001141,7.990990,3.269446,38.889978
78.917854,3.479679,0.069712,22.104901,20.112949,91.740698
9.110330,0.339880,0.001409,7.938682,3.205306,38.901725
9.013526,0.334831,0.000632,7.950792,2.775675,39.158642
51.236204,17.319532,0.443309,22.104901,19.335451,71.733032
9.064842,0.340249,0.000874,7.994319,3.200640,38.977696
10.824978,43.771461,0.837429,9.617189,37.248798,68.785912
9.407469,60.712374,0.247771,9.617189,38.444420,75.514234
45.240294,0.000000,0.474791,4.986197,0.000000,3158.899697
7.864536,5.193476,0.279606,5.782652,43.996549,70.064048
9.052053,0.339041,0.000653,8.011854,3.112301,39.019523
61.956093,30.091199,1.817341,22.104901,15.851612,63.598118
8.939369,0.334933,0.000525,7.906899,2.690677,39.294721
9.122248,0.340035,0.000968,8.024959,3.260306,38.883790
19.648304,73.077675,0.556230,15.912678,25.209997,64.779928
42.718298,5.944384,1.032177,18.132068,5.909502,44.138967
9.073878,0.339383,0.001067,7.962705,3.140949,38.971774
100.000000,0.000000,0.623182,6.130599,0.000000,2995.992324
9.058996,0.337488,0.001085,7.932980,2.987899,39.025584
9.068890,0.339964,0.000977,7.978136,3.180006,38.973349
9.114827,0.339686,0.001078,7.997201,3.218720,38.899310
8.989625,0.337380,0.000763,7.927848,2.905266,39.153688
9.528452,9.326447,0.856106,6.050085,30.595178,62.771712
14.788683,0.000000,0.689314,3.830876,0.000000,3025.351748
9.053258,0.339702,0.000656,8.017289,3.159651,39.007911
9.240675,0.312240,0.000442,7.977759,1.644890,39.351491
9.069785,0.339683,0.000631,8.035572,3.183164,38.980595
9.077426,0.337432,0.001326,7.907547,2.994697,38.991533
9.098294,0.339899,0.001131,7.975790,3.207142,38.923291
9.045373,0.339286,0.000945,7.958579,3.101865,39.023355
9.052090,18.482237,0.163060,8.476789,36.404978,74.374790
9.124739,0.339293,0.001124,7.994484,3.202208,38.887743
9.029241,0.340347,0.000613,8.009070,3.173295,39.040264
8.875447,0.339191,0.000398,7.905697,2.894344,39.333503
9.119054,0.341410,0.000890,8.045610,3.357157,38.873723
100.000000,39.381308,0.215844,22.104901,17.678083,86.124749
9.065454,0.341749,0.000996,7.985219,3.298686,38.955444
9.938238,0.316527,0.000381,8.602119,2.711621,37.960441
9.112177,0.340517,0.001666,7.904025,3.236320,38.888980
9.175277,0.339497,0.000758,8.102015,3.309759,38.806931
31.280222,18.392621,0.157327,21.485829,23.847059,67.703346
9.103028,0.340549,0.001458,7.930388,3.238768,38.905000
9.136709,0.340344,0.001605,7.931227,3.262238,38.851825
9.091822,0.340550,0.001183,7.965945,3.240286,38.925346
3.778788,1.265470,0.328586,2.294119,0.083726,104.099752
9.179867,0.336876,0.001136,8.020400,3.109033,38.829509
9.093190,0.340067,0.001699,7.880635,3.176274,38.925403
9.080570,0.339279,0.000984,7.981623,3.148274,38.963023
9.129279,0.339559,0.000980,8.025451,3.236119,38.878155
9.102170,0.337530,0.000626,8.047415,3.079058,38.956839
32.891599,34.765730,0.336156,21.978005,21.715738,70.228510
22.078461,1.222349,0.881291,5.735035,0.000000,86.558867
8.713054,0.343083,0.000414,7.791982,2.927494,39.566466
9.090929,0.339757,0.000900,8.008166,3.201293,38.940221
2.699547,0.000000,0.261949,1.788119,0.000000,3385.257682
9.068190,0.339839,0.001073,7.960279,3.164331,38.974899
9.117212,0.339750,0.000932,8.025035,3.235680,38.896152
9.104230,0.341571,0.001205,7.980093,3.327846,38.893016
9.076147,0.339544,0.001134,7.954530,3.151139,38.964745
9.099596,0.341631,0.001154,7.985180,3.328706,38.900200
9.117138,0.340299,0.001354,7.956199,3.247541,38.885881
8.840837,0.364600,0.001194,7.940879,4.600249,39.168476
9.289630,0.379901,0.001056,8.423343,6.565752,38.739782
9.194569,0.338556,0.001100,8.050452,3.248909,38.784307
9.070074,0.339443,0.001066,7.960146,3.139881,38.977382
9.029269,0.339884,0.001034,7.934331,3.115202,39.040994
8.976290,0.340204,0.001141,7.876344,3.056150,39.126436
9.133801,0.341889,0.001637,7.936003,3.364761,38.838851
9.088476,0.339388,0.001640,7.881072,3.126008,38.942499
9.153875,0.337773,0.001198,7.994684,3.131901,38.859399
9.148108,0.341657,0.001269,8.004487,3.392066,38.821689
66.985110,8.832942,1.968940,22.104901,8.232946,54.751721
9.122304,0.339751,0.001374,7.952684,3.215196,38.884087
9.247497,0.337940,0.000796,8.143253,3.298361,38.710386
44.239370,27.414519,0.564778,22.104901,18.549824,67.130328
9.133264,0.341255,0.001302,7.984569,3.340326,38.849264
16.589919,84.813517,0.687231,14.009564,21.147976,61.131955
9.526710,9.194386,0.710791,6.348424,33.617157,62.388401
39.011536,11.972972,0.671800,22.104901,16.266589,57.942804
51.705860,2.766628,0.218416,22.104901,17.175959,60.326558
9.068103,0.339315,0.001149,7.943552,3.123069,38.981428
0.000000,0.000000,1.394448,0.680889,0.000000,3624.072005
9.108411,0.321445,0.000739,7.904543,2.026698,39.304234
8.927229,0.330948,0.001277,7.741771,2.370113,39.400121
16.779782,24.730076,0.040777,14.986921,26.976632,66.728203
26.779466,16.070934,0.000000,20.075214,23.500397,68.936305
9.125997,0.339630,0.001359,7.956940,3.212844,38.879684
0.000000,8.567026,0.235221,1.105848,0.000000,3605.573051
9.097101,0.339513,0.001282,7.946051,3.169119,38.929082
9.106494,0.340059,0.001158,7.978796,3.228114,38.907648
9.121943,0.339524,0.001086,8.000427,3.216824,38.889678
9.158603,0.331070,0.001040,7.974220,2.689612,38.965684
10.810074,13.996327,0.375529,8.476789,31.604915,61.437542
51.949263,96.158640,1.374200,22.104901,19.484709,72.986878
9.066017,0.343158,0.000634,8.057813,3.420963,38.943326
9.468551,0.332370,0.000816,8.278155,3.204889,38.434274
9.106468,0.330496,0.001336,7.877093,2.567708,39.069072
9.142602,0.339456,0.001873,7.886156,3.191530,38.851187
9.133996,0.341386,0.001265,7.991983,3.352847,38.846961
9.108508,0.339196,0.001531,7.912487,3.147438,38.912694
41.893474,15.139246,0.102990,22.104901,19.541558,71.081945
9.147786,0.340717,0.001831,7.906648,3.289593,38.828028
8.920413,0.341293,0.001147,7.838944,3.051546,39.207799
8.940539,0.343212,0.001138,7.873363,3.213868,39.145121
9.111423,0.313173,0.001289,7.746765,1.516540,39.588886
0.000000,33.935438,0.691955,1.292491,0.000000,3591.474773
9.163323,0.342634,0.001158,8.042700,3.491310,38.789131
9.242305,0.127736,0.000285,5.081928,0.000000,82.494184
9.149981,0.338188,0.001759,7.900030,3.120345,38.856335
9.390847,0.340842,0.000539,8.328168,3.730874,38.470797
83.498620,19.488953,1.074499,22.104901,16.578942,69.456082
9.145335,0.341795,0.001913,7.899976,3.356995,38.819398
9.192126,0.340559,0.001904,7.927751,3.336083,38.758938
9.117432,0.341967,0.001550,7.937805,3.352458,38.864682
9.069681,4.712274,0.139960,7.286218,39.474425,70.791135
9.097816,0.341163,0.001151,7.980599,3.293656,38.908499
9.112141,0.341232,0.001666,7.909446,3.286302,38.880546
9.155377,0.342033,0.001287,8.010219,3.428229,38.806243
9.219899,0.341947,0.001677,7.996446,3.490376,38.703805
9.183010,0.373851,0.001433,8.240150,5.874525,38.775248
38.724362,5.425760,1.217230,13.585814,3.188812,41.540383
19.963999,0.144130,0.583055,3.872578,0.000000,1156.543373
8.473576,0.357340,0.000221,7.732806,3.545876,39.810564
9.131664,0.341479,0.001322,7.981762,3.352527,38.849193
1.681467,52.655332,0.267129,3.234219,12.961018,98.573934
9.113398,0.340787,0.001242,7.975127,3.283543,38.886992
9.130102,0.341787,0.001124,8.015767,3.384714,38.850028
9.173032,0.343263,0.001381,8.018399,3.536627,38.766346
9.103742,0.340910,0.001348,7.951422,3.271896,38.900308
9.173135,0.338684,0.001234,8.010263,3.219909,38.816033
9.189295,0.340529,0.001437,8.000356,3.359772,38.767428
9.510852,0.320804,0.001973,8.016425,2.387099,38.560079
7.772187,0.391203,0.001244,7.213594,4.633181,40.876603
9.178392,0.337691,0.001131,8.025697,3.164209,38.820985
9.134968,0.339698,0.001842,7.887027,3.199716,38.860785
