Cnt,Particle,Generation,Kpx,Kpa,Kda,MaxAngle, Overshoot, J
2478,28,36,9.039414,0.342426,0.000757,8.008608,3.323984,38.993763
2479,29,36,17.698211,26.856432,0,14.986921,21.988547,64.701014
2480,30,36,83.961857,0.240177,0.855109,6.130599,0,356.090676
2481,31,36,8.608371,0.353726,0.000072,7.842359,3.514467,39.611005
2482,32,36,9.038139,0.339436,0.000858,7.968281,3.10753,39.034713
2483,33,36,3.01027,25.589212,0,4.734572,15.011786,86.91236
2484,34,36,8.877689,0.335019,0.00049,7.861078,2.616197,39.409935
2485,35,36,9.06415,0.338884,0.000864,7.98505,3.105287,38.99823
2486,36,36,8.9352,0.343695,0.000534,7.966773,3.276795,39.156449
2487,37,36,9.02819,0.340125,0.000843,7.967529,3.142242,39.041932
2488,38,36,9.011985,0.327822,0.000448,7.925066,2.326141,39.319736
2489,39,36,8.992407,0.34024,0.000776,7.94931,3.103892,39.102732
2490,40,36,8.69183,0.468844,0.000677,8.43232,12.447654,41.362194
2491,41,36,9.26421,0.336309,0.000426,8.209831,3.229724,38.708732
2492,42,36,8.817891,0.344071,0.00039,7.893086,3.14175,39.358073
2493,43,36,9.068464,0.339504,0.00103,7.965281,3.144108,38.979722
2494,44,36,9.186838,0.339282,0.000685,8.122671,3.315346,38.79195
2495,45,36,8.892232,0.339711,0.000469,7.911962,2.947467,39.292801
2496,46,36,9.027948,0.341066,0.00019,8.085893,3.247739,39.038904
2497,47,36,8.996859,0.339473,0.000619,7.973956,3.066734,39.108684
2498,48,36,8.973568,0.348517,0.000595,8.028661,3.669148,39.039707
2499,49,36,9.035855,0.336742,0.000756,7.963304,2.924931,39.082593
2500,50,36,90.648343,0,1.247005,6.130599,0,3310.445359
2501,51,36,8.988024,0.339965,0.000483,7.993189,3.09661,39.118441
2502,52,36,8.920072,0.383967,0.00054,8.244611,6.258583,39.182798
2503,53,36,27.151533,20.302143,1.580016,15.723854,13.351798,48.366354
2504,54,36,9.054275,0.336089,0.000614,7.997957,2.914315,39.06304
2505,55,36,17.030165,49.340226,0.934587,13.002718,29.677653,63.962988
2506,56,36,10.790584,50.661178,0.384296,9.617189,41.326364,76.821116
2507,57,36,13.030415,0,0.589869,3.012317,0,3044.638531
2508,58,36,87.031109,0.415043,0.6887,7.002441,0,90.918028
2509,59,36,8.973087,0.339373,0.000372,7.994978,3.041394,39.155216
2510,60,36,0,35.37257,0.653468,1.29074,0,3591.184945
2511,61,36,9.250861,0.338212,0.000565,8.189442,3.337295,38.704266
2512,62,36,8.924379,0.27056,0.001602,7.118072,0.023552,43.569569
2513,63,36,19.426513,16.824528,1.117488,12.115821,19.348084,49.709151
2514,64,36,21.159751,19.416083,0.146856,16.78556,27.461082,66.253378
2515,65,36,9.029157,0.339042,0.000606,8.000477,3.083263,39.059481
2516,66,36,66.174987,14.215921,0,22.104901,17.008501,76.527399
2517,67,36,9.032908,0.336385,0.000478,8.005114,2.91376,39.097486
2518,68,36,9.025041,0.340321,0.000715,7.987902,3.159264,39.046316
2519,69,36,9.008087,0.342113,0.000953,7.947446,3.245255,39.047347
2520,0,37,8.980372,0.361352,0.000962,8.069246,4.59943,38.975197
2521,1,37,5.899285,4.798674,1.216961,2.999278,0,81.433752
2522,2,37,79.96258,33.945734,1.958892,22.104901,16.347306,70.730339
2523,3,37,9.045804,0.341115,0.000671,8.019018,3.246735,39.001039
2524,4,37,8.835327,0.306946,0.00179,7.393437,0.919256,40.567064
2525,5,37,9.055363,0.340669,0.000584,8.038706,3.234528,38.992155
2526,6,37,9.055505,0.340655,0.000663,8.025281,3.228883,38.990939
2527,7,37,9.053421,0.339492,0.000995,7.958467,3.124349,39.005878
2528,8,37,8.993156,0.340019,0.000863,7.933626,3.08426,39.103529
2529,9,37,44.153987,8.28783,0.124837,22.104901,18.6807,68.456538
2530,10,37,9.053119,0.339349,0.000921,7.969556,3.118573,39.009471
2531,11,37,8.940828,0.339022,0.000613,7.923934,2.958472,39.214962
2532,12,37,8.915804,0.340689,0.000616,7.914422,3.036177,39.232354
2533,13,37,9.053964,0.309151,0.001081,7.696153,1.252375,39.900074
2534,14,37,100,30.892514,1.818657,22.104901,15.551492,73.830781
2535,15,37,9.021871,0.337248,0.000812,7.94592,2.936852,39.098035
2536,16,37,9.622109,0.316804,0.000396,8.34421,2.352984,38.470657
2537,17,37,9.076257,0.339694,0.000909,7.993843,3.175785,38.9656
2538,18,37,9.092366,0.343734,0.000007,8.193349,3.539744,38.904994
2539,19,37,100,79.475763,0.210785,22.104901,17.150961,85.676304
2540,20,37,9.04474,0.339482,0.000788,7.98609,3.124303,39.0237
2541,21,37,8.996652,0.339543,0.000598,7.977933,3.072562,39.108265
2542,22,37,9.044815,0.337277,0.000857,7.95782,2.967694,39.056617
2543,23,37,8.663307,2.881209,0.329377,5.348799,33.797604,59.477734
2544,24,37,8.939384,0.342846,0.000747,7.928204,3.210751,39.157505
2545,25,37,9.050715,0.33814,0.000684,7.998626,3.046171,39.034942
2546,26,37,9.043411,0.339037,0.000903,7.962063,3.084441,39.030926
2547,27,37,9.04886,0.339192,0.000541,8.029432,3.125293,39.02433
2548,28,37,9.197248,0.284167,0.000119,7.673774,0.368827,41.186479
2549,29,37,32.561444,37.460299,1.358133,20.320214,19.601866,60.679469
2550,30,37,69.809625,1.079154,0.524895,13.091228,0.402111,50.018689
2551,31,37,8.780933,0.364654,0.000418,8.018769,4.554069,39.26397
2552,32,37,9.042023,0.339442,0.000882,7.967584,3.111948,39.027649
2553,33,37,5.119565,80.393752,0.633875,6.130599,32.275835,76.757378
2554,34,37,9.010899,0.338534,0.001032,7.909184,2.996185,39.09342
2555,35,37,9.083322,0.338824,0.000903,7.994339,3.125541,38.966008
2556,36,37,8.985474,0.337611,0.000981,7.889541,2.902011,39.154423
2557,37,37,9.059778,0.33919,0.000898,7.977914,3.118255,39.00073
2558,38,37,9.054066,0.334058,0.000874,7.938119,2.76283,39.09705
2559,39,37,9.081937,0.339101,0.000801,8.01247,3.149138,38.965781
2560,40,37,8.550323,0.284245,0.000798,7.068544,0.112014,43.381383
2561,41,37,7.752857,0.390847,0.000915,7.236196,4.590023,40.917994
2562,42,37,8.888175,0.342133,0.001017,7.839028,3.071388,39.253654
2563,43,37,9.06964,0.339502,0.001035,7.965382,3.14531,38.977682
2564,44,37,8.916231,0.33924,0.000857,7.863694,2.925257,39.252461
2565,45,37,8.922608,0.340206,0.000763,7.892033,3.004095,39.226029
2566,46,37,9.026382,0.334796,0.000833,7.927532,2.778064,39.133598
2567,47,37,9.004227,0.33906,0.000789,7.948403,3.038177,39.099927
2568,48,37,9.005649,0.344914,0.00094,7.971632,3.438749,39.017952
2569,49,37,9.029748,0.337533,0.000822,7.953037,2.966485,39.079272
2570,50,37,0,2.372516,0.749258,0.666737,0,3621.8461
2571,51,37,9.089946,0.339894,0.001255,7.947839,3.187392,38.936116
2572,52,37,8.792593,0.344394,0.000555,7.848358,3.117973,39.396346
2573,53,37,62.54586,79.953919,0.005389,22.104901,18.22325,77.848534
2574,54,37,9.007535,0.338132,0.00064,7.96947,2.987951,39.110869
2575,55,37,7.399848,30.234309,0.305884,7.286218,50.608219,85.779232
2576,56,37,10.559434,33.897779,0.665287,8.476789,29.804571,64.411228
2577,57,37,54.907384,100,0,22.104901,16.804139,73.926011
2578,58,37,0,6.298916,0.932963,0.769127,0,3614.509273
2579,59,37,9.009577,0.339161,0.00056,7.992524,3.066738,39.09215
2580,60,37,77.075076,1.086072,1.176563,9.782361,0.897493,66.099204
2581,61,37,8.610399,0.369241,0.000325,7.923726,4.611909,39.513905
2582,62,37,8.965667,0.315717,0.001292,7.650273,1.506776,39.813003
2583,63,37,15.799852,99.937369,0,14.009564,22.253321,70.123487
2584,64,37,23.823286,0,0.698951,3.872578,0,3003.235606
2585,65,37,9.072124,0.339403,0.000665,8.029546,3.164814,38.980015
2586,66,37,0.436365,15.010782,0.518419,1.42122,5.657593,209.858349
2587,67,37,9.069492,0.34094,0.000742,8.025756,3.263639,38.962647
2588,68,37,9.061582,0.340023,0.000933,7.97977,3.176579,38.985445
2589,69,37,9.097037,0.34009,0.001057,7.989115,3.223375,38.92349
2590,0,38,8.658627,0.354863,0.000716,7.796922,3.632976,39.502233
2591,1,38,26.239021,11.512796,0.645891,15.162828,18.154973,55.170691
2592,2,38,13.291315,54.050529,0.856213,10.742832,29.594996,65.155633
2593,3,38,9.040399,0.340842,0.000613,8.022385,3.223602,39.014603
2594,4,38,8.927201,0.30855,0.00071,7.639836,1.128035,40.250391
2595,5,38,9.0697,0.339729,0.000581,8.044439,3.189322,38.980841
2596,6,38,9.065632,0.336472,0.000676,7.999854,2.952203,39.035829
2597,7,38,9.085473,0.339783,0.001092,7.971226,3.183514,38.946321
2598,8,38,9.02518,0.339701,0.000922,7.948454,3.103717,39.052174
2599,9,38,11.61777,5.578711,0.210726,8.45393,31.896592,62.257502
2600,10,38,9.104276,0.339309,0.001066,7.987973,3.178367,38.921651
2601,11,38,9.144472,0.337083,0.001028,8.011455,3.08158,38.886453
2602,12,38,9.140441,0.340049,0.001043,8.026773,3.282041,38.853693
2603,13,38,9.126877,0.34115,0.000177,8.173807,3.394781,38.874705
2604,14,38,0,28.828228,0,2.758749,0,3416.631204
2605,15,38,9.047164,0.340765,0.000874,7.983086,3.211622,39.00048
2606,16,38,9.899876,0.350204,0.000865,8.747294,5.195881,37.835686
2607,17,38,9.101914,0.340282,0.001449,7.928882,3.219118,38.910147
2608,18,38,8.726434,0.343065,0.000324,7.818317,2.95046,39.54277
2609,19,38,0,68.84199,0.15177,2.135569,0,3576.60939
2610,20,38,9.059092,0.338651,0.000789,7.991789,3.086688,39.01136
2611,21,38,9.067438,0.340076,0.001232,7.935541,3.16994,38.971152
2612,22,38,9.075133,0.339263,0.000868,7.99656,3.146742,38.974071
2613,23,38,4.130399,1.348177,0.460532,2.359772,0,132.622498
2614,24,38,9.011386,0.338268,0.000928,7.925116,2.984925,39.098171
2615,25,38,9.078253,0.339381,0.000921,7.991149,3.155994,38.9664
2616,26,38,9.058848,0.338883,0.000958,7.96465,3.091971,39.006048
2617,27,38,9.011322,0.339366,0.000607,7.987489,3.080437,39.085378
2618,28,38,9.184045,0.288961,0.000121,7.721029,0.514069,40.834306
2619,29,38,10.521112,19.083678,0.852977,7.566816,35.146365,63.366586
2620,30,38,50.010258,1.194069,0.621377,11.187995,0,49.037673
2621,31,38,8.923118,0.365982,0.000868,8.070802,4.858741,39.05928
2622,32,38,9.054323,0.339747,0.000891,7.978784,3.149796,39.002189
2623,33,38,7.039148,0.052001,0.198086,2.723458,0,1262.884758
2624,34,38,9.050111,0.339355,0.001056,7.944327,3.106441,39.012728
2625,35,38,9.087156,0.338812,0.00091,7.996194,3.129592,38.959581
2626,36,38,9.067461,0.339505,0.001283,7.922917,3.127064,38.978378
2627,37,38,9.066096,0.339003,0.000909,7.979975,3.11342,38.992534
2628,38,38,9.061827,0.340238,0.001085,7.955839,3.182457,38.979983
2629,39,38,9.026941,0.340011,0.001249,7.899892,3.107468,39.040278
2630,40,38,8.394378,0.397741,0.000842,7.828201,6.313845,39.959613
2631,41,38,9.251102,0.365325,0.000733,8.356891,5.363007,38.641463
2632,42,38,8.977263,0.339433,0.001031,7.887652,3.010981,39.138158
2633,43,38,9.069875,0.339502,0.001037,7.965402,3.14555,38.977274
2634,44,38,8.954694,0.339792,0.000927,7.888665,3.010339,39.173568
2635,45,38,8.931585,0.340121,0.001003,7.859521,2.996093,39.208349
2636,46,38,9.087698,0.339792,0.001309,7.936647,3.173792,38.940763
2637,47,38,9.023162,0.339325,0.001468,7.857794,3.041255,39.054353
2638,48,38,9.083781,0.339198,0.000976,7.985178,3.147621,38.958871
2639,49,38,9.114291,0.340478,0.001141,7.99099,3.269446,38.889978
2640,50,38,78.917854,3.479679,0.069712,22.104901,20.112949,91.740698
2641,51,38,9.11033,0.33988,0.001409,7.938682,3.205306,38.901725
2642,52,38,9.013526,0.334831,0.000632,7.950792,2.775675,39.158642
2643,53,38,51.236204,17.319532,0.443309,22.104901,19.335451,71.733032
2644,54,38,9.064842,0.340249,0.000874,7.994319,3.20064,38.977696
2645,55,38,10.824978,43.771461,0.837429,9.617189,37.248798,68.785912
2646,56,38,9.407469,60.712374,0.247771,9.617189,38.44442,75.514234
2647,57,38,45.240294,0,0.474791,4.986197,0,3158.899697
2648,58,38,7.864536,5.193476,0.279606,5.782652,43.996549,70.064048
2649,59,38,9.052053,0.339041,0.000653,8.011854,3.112301,39.019523
2650,60,38,61.956093,30.091199,1.817341,22.104901,15.851612,63.598118
2651,61,38,8.939369,0.334933,0.000525,7.906899,2.690677,39.294721
2652,62,38,9.122248,0.340035,0.000968,8.024959,3.260306,38.88379
2653,63,38,19.648304,73.077675,0.55623,15.912678,25.209997,64.779928
2654,64,38,42.718298,5.944384,1.032177,18.132068,5.909502,44.138967
2655,65,38,9.073878,0.339383,0.001067,7.962705,3.140949,38.971774
2656,66,38,100,0,0.623182,6.130599,0,2995.992324
2657,67,38,9.058996,0.337488,0.001085,7.93298,2.987899,39.025584
2658,68,38,9.06889,0.339964,0.000977,7.978136,3.180006,38.973349
2659,69,38,9.114827,0.339686,0.001078,7.997201,3.21872,38.89931
2660,0,39,8.989625,0.33738,0.000763,7.927848,2.905266,39.153688
2661,1,39,9.528452,9.326447,0.856106,6.050085,30.595178,62.771712
2662,2,39,14.788683,0,0.689314,3.830876,0,3025.351748
2663,3,39,9.053258,0.339702,0.000656,8.017289,3.159651,39.007911
2664,4,39,9.240675,0.31224,0.000442,7.977759,1.64489,39.351491
2665,5,39,9.069785,0.339683,0.000631,8.035572,3.183164,38.980595
2666,6,39,9.077426,0.337432,0.001326,7.907547,2.994697,38.991533
2667,7,39,9.098294,0.339899,0.001131,7.97579,3.207142,38.923291
2668,8,39,9.045373,0.339286,0.000945,7.958579,3.101865,39.023355
2669,9,39,9.05209,18.482237,0.16306,8.476789,36.404978,74.37479
2670,10,39,9.124739,0.339293,0.001124,7.994484,3.202208,38.887743
2671,11,39,9.029241,0.340347,0.000613,8.00907,3.173295,39.040264
2672,12,39,8.875447,0.339191,0.000398,7.905697,2.894344,39.333503
2673,13,39,9.119054,0.34141,0.00089,8.04561,3.357157,38.873723
2674,14,39,100,39.381308,0.215844,22.104901,17.678083,86.124749
2675,15,39,9.065454,0.341749,0.000996,7.985219,3.298686,38.955444
2676,16,39,9.938238,0.316527,0.000381,8.602119,2.711621,37.960441
2677,17,39,9.112177,0.340517,0.001666,7.904025,3.23632,38.88898
2678,18,39,9.175277,0.339497,0.000758,8.102015,3.309759,38.806931
2679,19,39,31.280222,18.392621,0.157327,21.485829,23.847059,67.703346
2680,20,39,9.103028,0.340549,0.001458,7.930388,3.238768,38.905
2681,21,39,9.136709,0.340344,0.001605,7.931227,3.262238,38.851825
2682,22,39,9.091822,0.34055,0.001183,7.965945,3.240286,38.925346
2683,23,39,3.778788,1.26547,0.328586,2.294119,0.083726,104.099752
2684,24,39,9.179867,0.336876,0.001136,8.0204,3.109033,38.829509
2685,25,39,9.09319,0.340067,0.001699,7.880635,3.176274,38.925403
2686,26,39,9.08057,0.339279,0.000984,7.981623,3.148274,38.963023
2687,27,39,9.129279,0.339559,0.00098,8.025451,3.236119,38.878155
2688,28,39,9.10217,0.33753,0.000626,8.047415,3.079058,38.956839
2689,29,39,32.891599,34.76573,0.336156,21.978005,21.715738,70.22851
2690,30,39,22.078461,1.222349,0.881291,5.735035,0,86.558867
2691,31,39,8.713054,0.343083,0.000414,7.791982,2.927494,39.566466
2692,32,39,9.090929,0.339757,0.0009,8.008166,3.201293,38.940221
2693,33,39,2.699547,0,0.261949,1.788119,0,3385.257682
2694,34,39,9.06819,0.339839,0.001073,7.960279,3.164331,38.974899
2695,35,39,9.117212,0.33975,0.000932,8.025035,3.23568,38.896152
2696,36,39,9.10423,0.341571,0.001205,7.980093,3.327846,38.893016
2697,37,39,9.076147,0.339544,0.001134,7.95453,3.151139,38.964745
2698,38,39,9.099596,0.341631,0.001154,7.98518,3.328706,38.9002
2699,39,39,9.117138,0.340299,0.001354,7.956199,3.247541,38.885881
2700,40,39,8.840837,0.3646,0.001194,7.940879,4.600249,39.168476
2701,41,39,9.28963,0.379901,0.001056,8.423343,6.565752,38.739782
2702,42,39,9.194569,0.338556,0.0011,8.050452,3.248909,38.784307
2703,43,39,9.070074,0.339443,0.001066,7.960146,3.139881,38.977382
2704,44,39,9.029269,0.339884,0.001034,7.934331,3.115202,39.040994
2705,45,39,8.97629,0.340204,0.001141,7.876344,3.05615,39.126436
2706,46,39,9.133801,0.341889,0.001637,7.936003,3.364761,38.838851
2707,47,39,9.088476,0.339388,0.00164,7.881072,3.126008,38.942499
2708,48,39,9.153875,0.337773,0.001198,7.994684,3.131901,38.859399
2709,49,39,9.148108,0.341657,0.001269,8.004487,3.392066,38.821689
2710,50,39,66.98511,8.832942,1.96894,22.104901,8.232946,54.751721
2711,51,39,9.122304,0.339751,0.001374,7.952684,3.215196,38.884087
2712,52,39,9.247497,0.33794,0.000796,8.143253,3.298361,38.710386
2713,53,39,44.23937,27.414519,0.564778,22.104901,18.549824,67.130328
2714,54,39,9.133264,0.341255,0.001302,7.984569,3.340326,38.849264
2715,55,39,16.589919,84.813517,0.687231,14.009564,21.147976,61.131955
2716,56,39,9.52671,9.194386,0.710791,6.348424,33.617157,62.388401
2717,57,39,39.011536,11.972972,0.6718,22.104901,16.266589,57.942804
2718,58,39,51.70586,2.766628,0.218416,22.104901,17.175959,60.326558
2719,59,39,9.068103,0.339315,0.001149,7.943552,3.123069,38.981428
2720,60,39,0,0,1.394448,0.680889,0,3624.072005
2721,61,39,9.108411,0.321445,0.000739,7.904543,2.026698,39.304234
2722,62,39,8.927229,0.330948,0.001277,7.741771,2.370113,39.400121
2723,63,39,16.779782,24.730076,0.040777,14.986921,26.976632,66.728203
2724,64,39,26.779466,16.070934,0,20.075214,23.500397,68.936305
2725,65,39,9.125997,0.33963,0.001359,7.95694,3.212844,38.879684
2726,66,39,0,8.567026,0.235221,1.105848,0,3605.573051
2727,67,39,9.097101,0.339513,0.001282,7.946051,3.169119,38.929082
2728,68,39,9.106494,0.340059,0.001158,7.978796,3.228114,38.907648
2729,69,39,9.121943,0.339524,0.001086,8.000427,3.216824,38.889678
2730,0,40,9.158603,0.33107,0.00104,7.97422,2.689612,38.965684
2731,1,40,10.810074,13.996327,0.375529,8.476789,31.604915,61.437542
2732,2,40,51.949263,96.15864,1.3742,22.104901,19.484709,72.986878
2733,3,40,9.066017,0.343158,0.000634,8.057813,3.420963,38.943326
2734,4,40,9.468551,0.33237,0.000816,8.278155,3.204889,38.434274
2735,5,40,9.106468,0.330496,0.001336,7.877093,2.567708,39.069072
2736,6,40,9.142602,0.339456,0.001873,7.886156,3.19153,38.851187
2737,7,40,9.133996,0.341386,0.001265,7.991983,3.352847,38.846961
2738,8,40,9.108508,0.339196,0.001531,7.912487,3.147438,38.912694
2739,9,40,41.893474,15.139246,0.10299,22.104901,19.541558,71.081945
2740,10,40,9.147786,0.340717,0.001831,7.906648,3.289593,38.828028
2741,11,40,8.920413,0.341293,0.001147,7.838944,3.051546,39.207799
2742,12,40,8.940539,0.343212,0.001138,7.873363,3.213868,39.145121
2743,13,40,9.111423,0.313173,0.001289,7.746765,1.51654,39.588886
2744,14,40,0,33.935438,0.691955,1.292491,0,3591.474773
2745,15,40,9.163323,0.342634,0.001158,8.0427,3.49131,38.789131
2746,16,40,9.242305,0.127736,0.000285,5.081928,0,82.494184
2747,17,40,9.149981,0.338188,0.001759,7.90003,3.120345,38.856335
2748,18,40,9.390847,0.340842,0.000539,8.328168,3.730874,38.470797
2749,19,40,83.49862,19.488953,1.074499,22.104901,16.578942,69.456082
2750,20,40,9.145335,0.341795,0.001913,7.899976,3.356995,38.819398
2751,21,40,9.192126,0.340559,0.001904,7.927751,3.336083,38.758938
2752,22,40,9.117432,0.341967,0.00155,7.937805,3.352458,38.864682
2753,23,40,9.069681,4.712274,0.13996,7.286218,39.474425,70.791135
2754,24,40,9.097816,0.341163,0.001151,7.980599,3.293656,38.908499
2755,25,40,9.112141,0.341232,0.001666,7.909446,3.286302,38.880546
2756,26,40,9.155377,0.342033,0.001287,8.010219,3.428229,38.806243
2757,27,40,9.219899,0.341947,0.001677,7.996446,3.490376,38.703805
2758,28,40,9.18301,0.373851,0.001433,8.24015,5.874525,38.775248
2759,29,40,38.724362,5.42576,1.21723,13.585814,3.188812,41.540383
2760,30,40,19.963999,0.14413,0.583055,3.872578,0,1156.543373
2761,31,40,8.473576,0.35734,0.000221,7.732806,3.545876,39.810564
2762,32,40,9.131664,0.341479,0.001322,7.981762,3.352527,38.849193
2763,33,40,1.681467,52.655332,0.267129,3.234219,12.961018,98.573934
2764,34,40,9.113398,0.340787,0.001242,7.975127,3.283543,38.886992
2765,35,40,9.130102,0.341787,0.001124,8.015767,3.384714,38.850028
2766,36,40,9.173032,0.343263,0.001381,8.018399,3.536627,38.766346
2767,37,40,9.103742,0.34091,0.001348,7.951422,3.271896,38.900308
2768,38,40,9.173135,0.338684,0.001234,8.010263,3.219909,38.816033
2769,39,40,9.189295,0.340529,0.001437,8.000356,3.359772,38.767428
2770,40,40,9.510852,0.320804,0.001973,8.016425,2.387099,38.560079
2771,41,40,7.772187,0.391203,0.001244,7.213594,4.633181,40.876603
2772,42,40,9.178392,0.337691,0.001131,8.025697,3.164209,38.820985
2773,43,40,9.134968,0.339698,0.001842,7.887027,3.199716,38.860785
2774,44,40,9.171021,0.340446,0.001403,7.99113,3.330057,38.797431
2775,45,40,9.100337,0.341613,0.001318,7.959148,3.318266,38.897858
2776,46,40,9.170683,0.343566,0.001899,7.935516,3.52191,38.762674
2777,47,40,9.15065,0.340283,0.001808,7.909143,3.26457,38.828592
2778,48,40,9.183546,0.338191,0.001962,7.893339,3.153988,38.800242
2779,49,40,9.141896,0.3402,0.001379,7.970464,3.273564,38.846891
2780,50,40,42.642174,0.989888,1.470986,5.44901,0,152.048673
2781,51,40,9.145011,0.340458,0.001357,7.978522,3.297332,38.839084
2782,52,40,9.189407,0.339227,0.001668,7.953001,3.252977,38.7801
2783,53,40,27.032435,100,1.473515,19.135796,26.296317,66.802281
2784,54,40,9.188001,0.34206,0.001644,7.978095,3.454559,38.752109
2785,55,40,16.600034,0,0.312855,3.872578,0,2997.763147
2786,56,40,10.371548,22.529368,0.727125,7.666371,36.631049,65.629922
2787,57,40,41.995128,68.222038,0.202621,22.104901,16.946806,69.184938
2788,58,40,80.060093,5.318132,1.167087,22.104901,7.082841,51.343218
2789,59,40,9.111809,0.337968,0.001565,7.899873,3.064407,38.923769
2790,60,40,13.170798,29.746539,0.809474,9.673498,32.859139,63.157312
2791,61,40,9.104068,0.314354,0.001243,7.758454,1.577632,39.558005
2792,62,40,8.818951,0.327569,0.001518,7.587931,2.014468,39.714026
2793,63,40,18.136788,48.271876,0,15.912678,23.207758,66.35365
2794,64,40,34.345244,8.790182,2,13.019479,3.483065,42.279782
2795,65,40,9.167872,0.341995,0.001924,7.91714,3.402927,38.781753
2796,66,40,32.317397,15.662545,0.380857,21.019826,22.820209,64.432472
2797,67,40,9.128017,0.342679,0.00144,7.969324,3.425316,38.84141
2798,68,40,9.151653,0.340491,0.001691,7.930278,3.287931,38.825494
2799,69,40,9.123179,0.339713,0.001341,7.95832,3.215807,38.883379
